Timestamp,Position_X,Position_Y,Position_Z,Rotation_X,Rotation_Y,Rotation_Z,Speed,Steering_Input,Throttle_Input,Brake_Input,WheelRPM_FL,WheelRPM_FR,WheelRPM_RL,WheelRPM_RR,MotorTorque_FL,MotorTorque_FR,MotorTorque_RL,MotorTorque_RR,BrakeTorque_FL,BrakeTorque_FR,BrakeTorque_RL,BrakeTorque_RR,Action
2880,-2.345858,0.6523255,213.0733,358.3093,179.6237,-5.07E-06,6.812897,0,1,0,158.2377,158.2336,881.8354,884.5778,0,0,1600,1600,0,0,0,0,Speed Up
2900,-2.344957,0.6523335,212.9361,358.3148,179.6237,-4.86E-06,6.859557,0,1,0,187.5586,187.5641,895.0862,897.8095,0,0,1600,1600,0,0,0,0,Speed Up
2920,-2.344042,0.6523494,212.7968,358.2982,179.6237,-5.06E-06,6.965722,0,1,0,159.8432,159.8378,908.7314,911.436,0,0,1600,1600,0,0,0,0,Speed Up
2940,-2.343121,0.6523705,212.6567,358.3047,179.6237,-5.37E-06,7.007638,0,1,0,193.4544,193.4615,921.6891,924.3751,0,0,1600,1600,0,0,0,0,Speed Up
2960,-2.342187,0.6523951,212.5144,358.2869,179.6237,-5.83E-06,7.117201,0,1,0,162.2229,162.2162,935.131,937.7983,0,0,1600,1600,0,0,0,0,Speed Up
2980,-2.341247,0.6524209,212.3712,358.2942,179.6237,-6.31E-06,7.156449,0,1,0,198.1251,198.1335,840.9756,843.6248,0,0,0,0,0,0,0,0,Speed Up
3000,-2.340292,0.6524464,212.2259,358.2766,179.6237,-6.57E-06,7.267151,0,1,0,165.8772,165.8697,854.595,857.2526,0,0,1600,1600,0,0,0,0,Speed Up
3020,-2.339332,0.6524696,212.0798,358.2838,179.6238,-6.43E-06,7.30719,0,1,0,201.1265,201.1348,867.4408,870.1066,0,0,1600,1600,0,0,0,0,Speed Up
3040,-2.338358,0.65249,211.9315,358.2679,179.6238,-5.52E-06,7.415224,0,1,0,171.0789,171.0704,880.894,883.564,0,0,1600,1600,0,0,0,0,Speed Up
3060,-2.337379,0.652506,211.7823,358.2743,179.6238,-3.84E-06,7.459055,0,1,0,202.3537,202.3616,893.6293,896.3036,0,0,1600,1600,0,0,0,0,Speed Up
3080,-2.336386,0.6525179,211.6311,358.2618,179.6239,-1.52E-06,7.561133,0,1,0,177.6626,177.654,906.8812,909.5565,0,0,1600,1600,0,0,0,0,Speed Up
3100,-2.335386,0.6525249,211.4789,358.2668,179.6239,1.64E-06,7.611609,0,1,0,202.2401,202.2467,919.5297,922.2055,0,0,1600,1600,0,0,0,0,Speed Up
3120,-2.334374,0.6525279,211.3248,358.2586,179.6239,5.84E-06,7.705472,0,1,0,185.0732,185.0655,932.5568,935.2303,0,0,1600,1600,0,0,0,0,Speed Up
3140,-2.333355,0.6525267,211.1695,358.2622,179.624,1.09E-05,7.763841,0,1,0,201.7017,201.7061,838.3359,841.004,0,0,0,0,0,0,0,0,Speed Up
3160,-2.332324,0.6525223,211.0125,358.2572,179.6241,1.71E-05,7.850663,0,1,0,192.3122,192.3066,850.5028,853.2119,0,0,1600,1600,0,0,0,0,Speed Up
3180,-2.331284,0.6525149,210.8542,358.2578,179.6241,2.48E-05,7.917392,0,1,0,202.0023,202.0029,862.3994,865.1485,0,0,1600,1600,0,0,0,0,Speed Up
3200,-2.330234,0.6525054,210.6943,358.2546,179.6243,3.35E-05,7.997618,0,1,0,198.5179,198.5131,874.4368,877.2236,0,0,1600,1600,0,0,0,0,Speed Up
3220,-2.329175,0.6524945,210.5329,358.2539,179.6244,4.39E-05,8.068586,0,1,0,203.7189,203.7166,886.3277,889.1506,0,0,1600,1600,0,0,0,0,Speed Up
3240,-2.328106,0.652483,210.37,358.2518,179.6245,5.57E-05,8.145048,0,1,0,203.4357,203.4311,898.2579,901.1151,0,0,1600,1600,0,0,0,0,Speed Up
3260,-2.327028,0.6524713,210.2056,358.251,179.6246,6.94E-05,8.217737,0,0.9859486,0,206.5705,206.5665,910.1116,913.0012,0,0,1600,1600,0,0,0,0,Speed Up
3280,-2.32594,0.6524602,210.0398,358.2499,179.6248,8.45E-05,8.292363,0,0.9235768,0,207.6355,207.6306,921.9616,924.8825,0,0,1600,1600,0,0,0,0,Speed Up
3300,-2.324842,0.6524501,209.8725,358.2496,179.6249,0.00010119,8.365358,0,0.868602,0,209.9244,209.9194,827.0469,829.9937,0,0,0,0,0,0,0,0,Speed Up
3320,-2.323735,0.6524415,209.7037,358.2475,179.6251,0.00011949,8.441868,0,0.8054161,0,211.4896,211.4842,817.6344,820.6733,0,0,1312.078,1312.078,0,0,0,0,Speed Up
3340,-2.322618,0.6524342,209.5333,358.2436,179.6253,0.000139881,8.518399,0,0.7470524,0,213.6019,213.5951,796.0934,799.2406,0,0,1140.431,1140.431,0,0,0,0,Speed Up
3360,-2.321491,0.6524279,209.3614,358.237,179.6256,0.000162499,8.596514,0,0.6903935,0,215.436,215.4281,762.9446,766.2303,0,0,985.2249,985.2249,0,0,0,0,Speed Up
3380,-2.320354,0.6524221,209.1879,358.2266,179.6259,0.00018908,8.676739,0,0.6269025,0,217.4759,217.4664,717.9395,721.4139,0,0,839.9929,839.9929,0,0,0,0,Speed Up
3400,-2.319207,0.6524158,209.0127,358.2101,179.6263,0.000220713,8.760981,0,0.5630205,0,219.5088,219.4971,657.4363,661.185,0,0,663.1114,663.1114,0,0,0,0,Speed Up
3420,-2.318048,0.6524075,208.8357,358.1835,179.6269,0.00025941,8.852321,0,0.5051832,0,221.7163,221.7013,579.0933,583.2731,0,0,496.5411,496.5411,0,0,0,0,Speed Up
3440,-2.316877,0.6523947,208.6567,358.1389,179.6277,0.000310241,8.957067,0,0.4494921,0,224.1456,224.1254,477.963,482.8805,0,0,345.397,345.397,0,0,0,0,Speed Up
3460,-2.31569,0.6523728,208.4751,358.0605,179.6289,0.000381949,9.087976,0,0.3867684,0,227.0323,227.003,341.5243,347.7708,0,0,191.0155,191.0155,0,0,0,0,Speed Up
3480,-2.314483,0.6523337,208.2903,357.9272,179.6301,0.000468901,9.256475,0,0.3261912,0,230.7661,230.7205,159.055,165.2836,0,0,26.37305,26.37305,0,0,0,0,Speed Up
3500,-2.313303,0.6522901,208.1093,358.0358,179.6305,0.0005535,9.034991,0,0.2650434,0,235.5014,235.4628,344.5934,348.6293,0,0,0,0,0,0,0,0,Maintain Speed
3520,-2.312102,0.6522583,207.925,358.0641,179.6309,0.00064688,9.212726,0,0.2085693,0,222.825,222.8287,167.874,172.2204,0,0,0,0,0,0,0,0,Speed Up
3540,-2.310927,0.6522498,207.7445,358.3029,179.6292,0.000682744,9.001068,0,0.1509882,0,235.8518,235.8218,337.8492,336.1674,0,0,0,0,0,0,0,0,Maintain Speed
3560,-2.309731,0.6522786,207.5607,358.4411,179.6276,0.000688025,9.174754,0,0.09082202,0,217.1058,217.2329,171.2583,169.5702,0,0,0,0,0,0,0,0,Speed Up
3580,-2.30856,0.6523477,207.3806,358.7576,179.6269,0.000667882,8.96867,0,0.02931061,0,238.4701,238.4503,323.5168,324.3493,0,0,0,0,0,0,0,0,Maintain Speed
3600,-2.307368,0.6524661,207.1974,358.951,179.6263,0.000612326,9.140313,0,0,0,209.4439,209.5129,169.3676,170.0741,0,0,0,0,0,0,0,0,Maintain Speed
3620,-2.306201,0.6526253,207.0181,359.2983,179.6252,0.00051614,8.929974,0,0,0,246.5413,246.4995,311.7804,311.495,0,0,0,0,0,0,0,0,Maintain Speed
3640,-2.305012,0.6528298,206.8354,359.4951,179.6244,0.000389673,9.1096,0,0,0,195.3574,195.4801,172.1648,172.0341,0,0,0,0,0,0,0,0,Maintain Speed
3660,-2.303851,0.6530603,206.6571,359.838,179.6236,0.000234719,8.878049,0,0,0,266.7502,266.6469,299.9265,300.0254,0,0,0,0,0,0,0,0,Maintain Speed
3680,-2.302664,0.653321,206.475,359.9894,179.6229,5.98E-05,9.089798,0,0,0,169.9633,170.0857,175.6467,175.7004,0,0,0,0,0,0,0,0,Maintain Speed
3700,-2.30151,0.6535826,206.298,0.3027641,179.6221,-0.000129312,8.814962,0,0,0,294.8515,294.8489,291.1184,291.1253,0,0,0,0,0,0,0,0,Maintain Speed
3720,-2.300326,0.6538547,206.1167,0.3875572,179.6214,-0.00032415,9.059408,0,0,0,154.8176,154.8246,179.2369,179.244,0,0,0,0,0,0,0,0,Maintain Speed
3740,-2.299176,0.6541019,205.9405,0.6302684,179.6208,-0.000519015,8.780043,0,0,0,294.327,294.3654,284.3834,284.4357,0,0,0,0,0,0,0,0,Maintain Speed
3760,-2.297996,0.654339,205.7602,0.6446806,179.6201,-0.000706306,9.017028,0,0,0,152.7421,152.7371,181.276,181.2735,0,0,0,0,0,0,0,0,Maintain Speed
3780,-2.29685,0.654531,205.5849,0.8119877,179.6195,-0.000882089,8.742717,0,0,0,293.2158,293.2549,280.7398,280.8085,0,0,0,0,0,0,0,0,Maintain Speed
3800,-2.295674,0.6546978,205.4056,0.756069,179.6189,-0.001039459,8.974306,0,0,0,153.0922,153.0732,181.4002,181.3832,0,0,0,0,0,0,0,0,Maintain Speed
3820,-2.294532,0.6548082,205.2313,0.8557066,179.6183,-0.001177563,8.701553,0,0.012753,0,292.0762,292.1109,280.936,281.0239,0,0,0,0,0,0,0,0,Maintain Speed
3840,-2.29336,0.6548867,205.0529,0.7385602,179.6178,-0.001292123,8.932449,0,0.06532799,0,154.9792,154.9511,179.3266,179.3006,0,0,0,0,0,0,0,0,Speed Up
3860,-2.292221,0.6549063,204.8797,0.7853931,179.6173,-0.001383713,8.658162,0,0.1259754,0,290.6566,290.6943,291.4398,291.5376,0,0,116.1176,116.1176,0,0,0,0,Maintain Speed
3880,-2.291051,0.6548955,204.7021,0.6180127,179.6167,-0.001450507,8.898187,0,0.1829601,0,157.6092,157.5767,195.5686,195.5516,0,0,275.4528,275.4528,0,0,0,0,Speed Up
3900,-2.289909,0.6548321,204.5289,0.5972802,179.6163,-0.001494235,8.66382,0,0.2482698,0,288.1384,288.1849,296.0893,296.1832,0,0,431.64,431.64,0,0,0,0,Maintain Speed
3920,-2.288736,0.6547425,204.3513,0.3776863,179.6158,-0.001515495,8.903255,0,0.3023799,0,164.3797,164.346,213.0854,213.0693,0,0,599.204,599.204,0,0,0,0,Speed Up
3940,-2.287584,0.6546093,204.1771,0.2829905,179.6154,-0.001516856,8.721388,0,0.3628657,0,284.4284,284.4914,295.1714,295.2471,0,0,744.6624,744.6624,0,0,0,0,Maintain Speed
3960,-2.286402,0.6544538,203.9986,0.01654916,179.6149,-0.001500143,8.950886,0,0.4242942,0,175.3304,175.2953,227.5968,227.5697,0,0,910.1199,910.1199,0,0,0,0,Speed Up
3980,-2.285234,0.6542635,203.8226,359.8581,179.6146,-0.001468185,8.819351,0,0.491055,0,276.5238,276.6007,302.3556,302.4211,0,0,1069.41,1069.41,0,0,0,0,Maintain Speed
4000,-2.284038,0.6540543,203.6425,359.5581,179.6142,-0.001423275,9.038249,0,0.5512566,0,189.7716,189.7311,244.9764,244.9508,0,0,1249.937,1249.937,0,0,0,0,Speed Up
4020,-2.282848,0.6538177,203.4636,359.3416,179.6139,-0.001368834,8.97039,0,0.6084048,0,264.0537,264.1342,308.8614,308.9229,0,0,1411.04,1411.04,0,0,0,0,Maintain Speed
4040,-2.281631,0.6535636,203.2809,359.0233,179.6135,-0.001307727,9.167808,0,0.666105,0,209.1131,209.0708,260.8099,260.786,0,0,1565.443,1565.443,0,0,0,0,Speed Up
4060,-2.280411,0.653287,203.0981,358.7609,179.6132,-0.001241232,9.169852,0,0.7262043,0,249.2988,249.3645,304.8328,304.8849,0,0,1600,1600,0,0,0,0,Speed Up
4080,-2.27917,0.6529936,202.9122,358.4478,179.6129,-0.00117277,9.329144,0,0.7851473,0,229.0876,229.0667,260.1482,260.1133,0,0,1600,1600,0,0,0,0,Speed Up
4100,-2.277923,0.652685,202.7257,358.1984,179.6127,-0.001102766,9.350417,0,0.8449784,0,241.1109,241.1375,313.724,313.7989,0,0,1600,1600,0,0,0,0,Speed Up
4120,-2.276654,0.6523672,202.5363,357.9187,179.6125,-0.001034598,9.504504,0,0.9069248,0,238.0569,238.0613,256.4357,256.3982,0,0,1600,1600,0,0,0,0,Speed Up
4140,-2.275382,0.6520478,202.3464,357.7285,179.6123,-0.00096795,9.512409,0,0.9665735,0,242.8045,242.8156,329.5754,329.6571,0,0,1600,1600,0,0,0,0,Speed Up
4160,-2.274086,0.6517344,202.1533,357.5051,179.6121,-0.000905294,9.683098,0,1,0,241.5878,241.5937,254.3048,254.2914,0,0,1600,1600,0,0,0,0,Speed Up
4180,-2.272789,0.6514384,201.96,357.3923,179.6119,-0.000845939,9.674127,0,1,0,246.1809,246.1894,343.2445,343.2815,0,0,1600,1600,0,0,0,0,Maintain Speed
4200,-2.271466,0.651168,201.7632,357.2411,179.6118,-0.000791337,9.855369,0,1,0,244.7441,244.7492,257.7621,257.755,0,0,1600,1600,0,0,0,0,Speed Up
4220,-2.270142,0.6509346,201.5664,357.2026,179.6117,-0.000740283,9.845604,0,1,0,249.5053,249.5123,346.9214,346.9443,0,0,1600,1600,0,0,0,0,Maintain Speed
4240,-2.268794,0.6507446,201.3661,357.124,179.6116,-0.000693936,10.02612,0,1,0,248.194,248.1981,261.6184,261.6079,0,0,1600,1600,0,0,0,0,Speed Up
4260,-2.267443,0.6506069,201.1657,357.154,179.6115,-0.000650826,10.01665,0,1,0,253.0121,253.0176,350.0645,350.0895,0,0,1600,1600,0,0,0,0,Maintain Speed
4280,-2.266069,0.6505243,200.9618,357.1402,179.6114,-0.000610713,10.19359,0,1,0,251.7169,251.7199,267.7661,267.7568,0,0,1600,1600,0,0,0,0,Speed Up
4300,-2.264694,0.6505011,200.7579,357.2224,179.6113,-0.000573456,10.19022,0,1,0,256.6898,256.6942,349.9043,349.9244,0,0,1600,1600,0,0,0,0,Maintain Speed
4320,-2.263295,0.6505352,200.5506,357.2586,179.6113,-0.000539051,10.35882,0,1,0,255.5007,255.5029,275.0251,275.0145,0,0,1600,1600,0,0,0,0,Speed Up
4340,-2.261894,0.650625,200.3431,357.3745,179.6112,-0.000505893,10.36374,0,1,0,260.536,260.5394,348.8802,348.899,0,0,1600,1600,0,0,0,0,Speed Up
4360,-2.260471,0.6507642,200.1325,357.4434,179.6112,-0.000474417,10.52138,0,1,0,259.5091,259.5106,283.8629,283.8515,0,0,1600,1600,0,0,0,0,Speed Up
4380,-2.259045,0.6509459,199.9215,357.5728,179.6111,-0.000443286,10.53763,0,1,0,264.4882,264.491,346.6605,346.6774,0,0,1600,1600,0,0,0,0,Speed Up
4400,-2.257599,0.6511611,199.7077,357.6571,179.6111,-0.000413603,10.68161,0,1,0,263.777,263.778,293.8952,293.8834,0,0,1600,1600,0,0,0,0,Speed Up
4420,-2.256148,0.6513993,199.4932,357.7824,179.6111,-0.000384313,10.71092,0,1,0,268.4961,268.4982,344.2124,344.2268,0,0,1600,1600,0,0,0,0,Speed Up
4440,-2.25468,0.6516504,199.2762,357.8665,179.6111,-0.000356305,10.84001,0,1,0,268.2563,268.2569,304.7109,304.6989,0,0,1600,1600,0,0,0,0,Speed Up
4460,-2.253206,0.6519034,199.0583,357.9739,179.611,-0.000328972,10.88285,0,1,0,272.5289,272.5304,342.2712,342.283,0,0,1600,1600,0,0,0,0,Speed Up
4480,-2.251716,0.6521486,198.8382,358.0459,179.611,-0.000303071,10.99741,0,1,0,272.871,272.8715,315.5916,315.5807,0,0,1600,1600,0,0,0,0,Speed Up
4500,-2.250218,0.6523764,198.617,358.1269,179.611,-0.000277645,11.05268,0,1,0,276.5854,276.5865,341.5429,341.551,0,0,1600,1600,0,0,0,0,Speed Up
4520,-2.248706,0.6525796,198.3938,358.1788,179.611,-0.000253359,11.15482,0,1,0,277.5193,277.5195,325.6678,325.659,0,0,1600,1600,0,0,0,0,Speed Up
4540,-2.247185,0.6527515,198.1693,358.2298,179.611,-0.000230272,11.22002,0,1,0,280.6821,280.6828,342.3841,342.3889,0,0,1600,1600,0,0,0,0,Speed Up
4560,-2.245651,0.6528883,197.9429,358.2578,179.611,-0.000208689,11.31304,0,1,0,282.1055,282.1057,334.2939,334.2875,0,0,1600,1600,0,0,0,0,Speed Up
4580,-2.244108,0.6529869,197.7152,358.2795,179.611,-0.000188266,11.38504,0,1,0,284.8244,284.8248,344.633,344.6352,0,0,1600,1600,0,0,0,0,Speed Up
4600,-2.242553,0.653047,197.4857,358.2837,179.611,-0.000168971,11.47226,0,1,0,286.5713,286.5714,341.3455,341.3409,0,0,1600,1600,0,0,0,0,Speed Up
4620,-2.240987,0.6530691,197.2548,358.2802,179.611,-0.000151339,11.54828,0,1,0,288.9866,288.9868,347.808,347.8092,0,0,1600,1600,0,0,0,0,Speed Up
4640,-2.23941,0.6530557,197.0222,358.2641,179.611,-0.000135425,11.63218,0,1,0,290.8999,290.8999,347.1318,347.1288,0,0,1600,1600,0,0,0,0,Speed Up
4660,-2.237822,0.6530102,196.788,358.2415,179.611,-0.000121323,11.71028,0,1,0,293.125,293.125,351.4528,351.4531,0,0,1600,1600,0,0,0,0,Speed Up
4680,-2.236223,0.6529375,196.5523,358.2108,179.611,-0.000108723,11.79234,0,1,0,295.0969,295.0969,352.0882,352.086,0,0,1600,1600,0,0,0,0,Speed Up
4700,-2.234613,0.6528427,196.3149,358.1762,179.611,-9.75E-05,11.87136,0,0.9446872,0,297.203,297.2029,355.296,355.2955,0,0,1600,1600,0,0,0,0,Speed Up
4720,-2.232993,0.6527315,196.076,358.1378,179.611,-8.77E-05,11.95234,0,0.8859699,0,299.1759,299.1758,351.114,351.1129,0,0,1518.088,1518.088,0,0,0,0,Speed Up
4740,-2.231362,0.6526101,195.8356,358.1056,179.611,-7.91E-05,12.02169,0,0.8190433,0,301.2018,301.2016,347.5413,347.5408,0,0,1365.146,1365.146,0,0,0,0,Speed Up
4760,-2.229724,0.6524863,195.594,358.0874,179.6111,-7.18E-05,12.08105,0,0.7623058,0,302.838,302.8377,341.6567,341.6558,0,0,1185.18,1185.18,0,0,0,0,Speed Up
4780,-2.228079,0.6523684,195.3515,358.0929,179.6111,-6.50E-05,12.12587,0,0.7021027,0,304.169,304.1688,339.5451,339.5446,0,0,1032.479,1032.479,0,0,0,0,Speed Up
4800,-2.226428,0.6522655,195.1081,358.1237,179.6111,-5.90E-05,12.16446,0,0.6437649,0,305.0556,305.0553,332.8355,332.8348,0,0,869.9848,869.9848,0,0,0,0,Speed Up
4820,-2.224773,0.6521863,194.8643,358.1873,179.6111,-5.37E-05,12.18733,0,0.5778348,0,305.7819,305.7816,330.899,330.8986,0,0,717.0081,717.0081,0,0,0,0,Speed Up
4840,-2.223115,0.6521388,194.6199,358.281,179.6111,-4.91E-05,12.20558,0,0.5247761,0,306.0313,306.031,321.9156,321.9151,0,0,539.3912,539.3912,0,0,0,0,Speed Up
4860,-2.221457,0.6521299,194.3756,358.412,179.6111,-4.50E-05,12.20489,0,0.4636631,0,306.2074,306.2071,321.3178,321.3174,0,0,395.1432,395.1432,0,0,0,0,Maintain Speed
4880,-2.219799,0.6521648,194.1311,358.5712,179.6111,-4.11E-05,12.20397,0,0.4026749,0,305.7816,305.7813,310.7603,310.7598,0,0,233.8392,233.8392,0,0,0,0,Maintain Speed
4900,-2.218143,0.6522456,193.8871,358.7639,179.6111,-3.72E-05,12.18342,0,0.342257,0,305.5134,305.5131,307.6759,307.6756,0,0,68.96478,68.96478,0,0,0,0,Maintain Speed
4920,-2.216489,0.6523731,193.6434,358.9814,179.6111,-3.39E-05,12.15977,0,0.2829071,0,304.5622,304.5619,303.6607,303.6603,0,0,0,0,0,0,0,0,Maintain Speed
4940,-2.214839,0.6525445,193.4003,359.2165,179.6111,-3.03E-05,12.13081,0,0.2230319,0,303.7519,303.7516,304.609,304.6088,0,0,0,0,0,0,0,0,Maintain Speed
4960,-2.213193,0.6527543,193.1576,359.456,179.6111,-2.72E-05,12.10517,0,0.1641572,0,302.8349,302.8346,302.5851,302.5848,0,0,0,0,0,0,0,0,Maintain Speed
4980,-2.21155,0.6529943,192.9156,359.6922,179.6112,-2.42E-05,12.07717,0,0.1055543,0,302.2605,302.2602,302.5053,302.505,0,0,0,0,0,0,0,0,Maintain Speed
5000,-2.209912,0.6532544,192.6741,359.9158,179.6112,-2.17E-05,12.05029,0,0.04215767,0,301.6032,301.6029,301.5198,301.5194,0,0,0,0,0,0,0,0,Maintain Speed
5020,-2.208277,0.6535237,192.4332,0.1202431,179.6112,-1.93E-05,12.02259,0,0,0,301.1649,301.1646,301.1385,301.1383,0,0,0,0,0,0,0,0,Maintain Speed
5040,-2.206647,0.6537907,192.1929,0.2998591,179.6112,-1.69E-05,11.99517,0,0,0,300.7019,300.7016,300.5863,300.586,0,0,0,0,0,0,0,0,Maintain Speed
5060,-2.20502,0.6540447,191.9532,0.4508115,179.6112,-1.46E-05,11.96751,0,0,0,300.3518,300.3516,300.207,300.2068,0,0,0,0,0,0,0,0,Maintain Speed
5080,-2.203398,0.6542757,191.7142,0.5705679,179.6112,-1.25E-05,11.93991,0,0,0,299.9957,299.9954,299.8257,299.8254,0,0,0,0,0,0,0,0,Maintain Speed
5100,-2.20178,0.6544756,191.4758,0.6581296,179.6112,-1.05E-05,11.91228,0,0,0,299.6826,299.6825,299.4964,299.4962,0,0,0,0,0,0,0,0,Maintain Speed
5120,-2.200166,0.6546383,191.2379,0.713748,179.6112,-8.41E-06,11.88471,0,0,0,299.3567,299.3565,299.1741,299.1738,0,0,0,0,0,0,0,0,Maintain Speed
5140,-2.198556,0.6547593,191.0007,0.7388616,179.6112,-7.06E-06,11.85719,0,0,0,299.0297,299.0295,298.8573,298.8571,0,0,0,0,0,0,0,0,Maintain Speed
5160,-2.196951,0.6548368,190.7642,0.7358659,179.6112,-5.55E-06,11.82978,0,0,0,298.675,298.6749,298.5264,298.5262,0,0,0,0,0,0,0,0,Maintain Speed
5180,-2.19535,0.6548705,190.5282,0.7079456,179.6112,-4.13E-06,11.80249,0,0,0,298.2928,298.2925,298.1725,298.1723,0,0,0,0,0,0,0,0,Maintain Speed
5200,-2.193752,0.654862,190.2928,0.6588554,179.6112,-2.97E-06,11.77533,0,0,0,297.8702,297.8701,297.7842,297.784,0,0,0,0,0,0,0,0,Maintain Speed
5220,-2.192159,0.654815,190.058,0.5927273,179.6112,-1.64E-06,11.74832,0,0,0,297.4061,297.4059,297.3552,297.355,0,0,0,0,0,0,0,0,Maintain Speed
5240,-2.190569,0.654734,189.8237,0.5138706,179.6113,-7.09E-07,11.72147,0,0,0,296.8959,296.8958,296.88,296.8799,0,0,0,0,0,0,0,0,Maintain Speed
5260,-2.188983,0.6546247,189.59,0.4265961,179.6113,2.19E-07,11.69478,0,0,0,296.3401,296.3399,296.3567,296.3565,0,0,0,0,0,0,0,0,Maintain Speed
5280,-2.187401,0.6544935,189.3569,0.3350542,179.6113,1.14E-06,11.66825,0,0,0,295.7392,295.739,295.7852,295.785,0,0,0,0,0,0,0,0,Maintain Speed
5300,-2.185822,0.6543471,189.1243,0.2430999,179.6113,1.75E-06,11.64187,0,0,0,295.0964,295.0962,295.1675,295.1674,0,0,0,0,0,0,0,0,Maintain Speed
5320,-2.184247,0.6541926,188.8921,0.154181,179.6113,1.97E-06,11.61564,0,0,0,294.4155,294.4153,294.5076,294.5074,0,0,0,0,0,0,0,0,Maintain Speed
5340,-2.182676,0.6540365,188.6605,0.07125507,179.6113,2.11E-06,11.58955,0,0,0,293.7017,293.7015,293.8104,293.8102,0,0,0,0,0,0,0,0,Maintain Speed
5360,-2.181108,0.6538852,188.4294,-0.003265162,179.6113,2.17E-06,11.56358,0,0,0,292.9605,292.9603,293.0817,293.0815,0,0,0,0,0,0,0,0,Maintain Speed
5380,-2.179543,0.6537442,188.1988,359.9325,179.6113,2.31E-06,11.53773,0,0,0,292.1983,292.1981,292.3284,292.3283,0,0,0,0,0,0,0,0,Maintain Speed
5400,-2.177981,0.6536184,187.9687,359.8797,179.6113,2.07E-06,11.51197,0,0,0,291.4212,291.4211,291.5567,291.5566,0,0,0,0,0,0,0,0,Maintain Speed
5420,-2.176423,0.6535116,187.7391,359.8391,179.6113,2.25E-06,11.48629,0,0,0,290.6357,290.6355,290.7739,290.7737,0,0,0,0,0,0,0,0,Maintain Speed
5440,-2.174868,0.6534265,187.5099,359.8109,179.6113,2.47E-06,11.46069,0,0,0,289.8474,289.8473,289.9855,289.9854,0,0,0,0,0,0,0,0,Maintain Speed
5460,-2.173317,0.653365,187.2813,359.7947,179.6113,2.57E-06,11.43514,0,0,0,289.0621,289.062,289.1982,289.198,0,0,0,0,0,0,0,0,Maintain Speed
5480,-2.171768,0.6533273,187.0531,359.7899,179.6113,2.47E-06,11.40965,0,0,0,288.2845,288.2844,288.4163,288.4163,0,0,0,0,0,0,0,0,Maintain Speed
5500,-2.170223,0.6533134,186.8254,359.7953,179.6113,2.65E-06,11.38419,0,0,0,287.5187,287.5186,287.6449,287.6447,0,0,0,0,0,0,0,0,Maintain Speed
5520,-2.168682,0.6533216,186.5982,359.8096,179.6113,2.70E-06,11.35877,0,0,0,286.7679,286.7678,286.887,286.887,0,0,0,0,0,0,0,0,Maintain Speed
5540,-2.167144,0.6533498,186.3715,359.8314,179.6113,2.70E-06,11.33337,0,0,0,286.0346,286.0345,286.1459,286.1458,0,0,0,0,0,0,0,0,Maintain Speed
5560,-2.165609,0.6533951,186.1453,359.859,179.6113,2.84E-06,11.30799,0,0,0,285.3204,285.3203,285.4229,285.4228,0,0,0,0,0,0,0,0,Maintain Speed
5580,-2.164078,0.6534542,185.9196,359.8908,179.6113,2.95E-06,11.28264,0,0,0,284.6259,284.6258,284.7193,284.7192,0,0,0,0,0,0,0,0,Maintain Speed
5600,-2.162549,0.6535235,185.6943,359.9251,179.6113,2.88E-06,11.2573,0,0,0,283.951,283.951,284.0355,284.0354,0,0,0,0,0,0,0,0,Maintain Speed
5620,-2.161025,0.6535991,185.4696,359.9603,179.6113,2.60E-06,11.23198,0,0,0,283.2953,283.2952,283.3709,283.3708,0,0,0,0,0,0,0,0,Maintain Speed
5640,-2.159503,0.6536773,185.2454,-0.004856472,179.6113,2.05E-06,11.20669,0,0,0,282.6572,282.6571,282.7246,282.7245,0,0,0,0,0,0,0,0,Maintain Speed
5660,-2.157986,0.6537549,185.0217,0.02827846,179.6113,1.35E-06,11.18142,0,0,0,282.0352,282.0351,282.0952,282.0951,0,0,0,0,0,0,0,0,Maintain Speed
5680,-2.156471,0.6538286,184.7986,0.05868445,179.6113,8.22E-07,11.15618,0,0,0,281.427,281.4269,281.4807,281.4806,0,0,0,0,0,0,0,0,Maintain Speed
5700,-2.154961,0.6538956,184.5759,0.08552989,179.6113,2.15E-07,11.13097,0,0,0,280.8304,280.8304,280.879,280.8789,0,0,0,0,0,0,0,0,Maintain Speed
5720,-2.153454,0.653954,184.3537,0.1082059,179.6113,-2.94E-07,11.10581,0,0,0,280.2429,280.2429,280.2876,280.2875,0,0,0,0,0,0,0,0,Maintain Speed
5740,-2.15195,0.6540021,184.1321,0.1263227,179.6113,-6.65E-07,11.08068,0,0,0,279.662,279.662,279.7042,279.7041,0,0,0,0,0,0,0,0,Maintain Speed
5760,-2.15045,0.654039,183.9109,0.1397025,179.6113,-7.16E-07,11.05561,0,0,0,279.0854,279.0853,279.1263,279.1262,0,0,0,0,0,0,0,0,Maintain Speed
5780,-2.148953,0.6540642,183.6903,0.1483613,179.6113,-1.01E-06,11.03058,0,0,0,278.5107,278.5107,278.5515,278.5514,0,0,0,0,0,0,0,0,Maintain Speed
5800,-2.14746,0.654078,183.4702,0.152488,179.6113,-6.89E-07,11.00562,0,0,0,277.9361,277.936,277.9778,277.9778,0,0,0,0,0,0,0,0,Maintain Speed
